y_true,y_pred
1.0,0.4195772409439087
1.0,0.6563000679016113
1.0,0.8175134062767029
1.0,0.9919162392616272
1.0,0.8992698788642883
1.0,0.7746318578720093
1.0,0.8961992859840393
1.0,0.9252350926399231
0.0,0.004875195678323507
1.0,0.46592485904693604
0.0,0.42349928617477417
0.0,0.9005189538002014
1.0,0.5641260743141174
1.0,0.3406710624694824
0.0,0.0726771354675293
0.0,0.10240005701780319
0.0,0.04185498133301735
1.0,0.5586216449737549
0.0,0.8329741954803467
1.0,0.9924807548522949
0.0,0.05090479552745819
0.0,0.07442235201597214
1.0,0.8955066204071045
0.0,0.057721834629774094
0.0,0.08012222498655319
1.0,0.9951798915863037
0.0,0.12133591622114182
1.0,0.6440683603286743
0.0,0.03895288705825806
1.0,0.9919940233230591
1.0,0.9133739471435547
0.0,0.5067323446273804
1.0,0.32412564754486084
0.0,0.41583701968193054
1.0,0.5452097058296204
0.0,0.0010983857791870832
1.0,0.9787125587463379
1.0,0.912151038646698
1.0,0.5060363411903381
1.0,0.9079766869544983
1.0,0.9779585003852844
0.0,0.8728983402252197
0.0,0.0056794676929712296
0.0,0.6954900026321411
1.0,0.5644124746322632
0.0,0.06001385673880577
0.0,0.0035846768878400326
0.0,0.03479629382491112
0.0,0.10093817114830017
1.0,0.976841151714325
0.0,0.9869154691696167
1.0,0.9610835313796997
1.0,0.6952919960021973
1.0,0.8846110105514526
1.0,0.971396803855896
1.0,0.9716562628746033
0.0,0.28175684809684753
1.0,0.8090739846229553
1.0,0.9299172759056091
0.0,0.5136976838111877
0.0,0.12293743342161179
1.0,0.7328420281410217
1.0,0.9314278960227966
1.0,0.10203591734170914
0.0,0.03681980073451996
0.0,0.014058273285627365
1.0,0.8367722034454346
1.0,0.11554673314094543
1.0,0.8364251255989075
1.0,0.979692816734314
0.0,0.019839659333229065
0.0,0.3826841413974762
0.0,0.27227193117141724
1.0,0.9398398995399475
1.0,0.9986814856529236
0.0,0.21483255922794342
1.0,0.7804493308067322
1.0,0.31976112723350525
0.0,0.2999475300312042
1.0,0.9147653579711914
0.0,0.044113658368587494
0.0,0.14810560643672943
0.0,0.9100024104118347
1.0,0.23620039224624634
0.0,0.4943307042121887
0.0,0.2812800407409668
0.0,0.9706342816352844
1.0,0.9740355014801025
0.0,0.061323653906583786
0.0,0.06015411764383316
1.0,0.6883401274681091
1.0,0.004573010839521885
1.0,0.8726156949996948
1.0,0.9578248262405396
1.0,0.7983101606369019
1.0,0.9528411626815796
0.0,0.007402621675282717
1.0,0.6922169923782349
1.0,0.9731805324554443
1.0,0.8953932523727417
0.0,0.04256138950586319
1.0,0.6457229852676392
1.0,0.9102554321289062
1.0,0.7699661254882812
1.0,0.2248639166355133
0.0,0.09491804242134094
0.0,0.6892516613006592
1.0,0.9929507970809937
1.0,0.9265058636665344
0.0,0.15442880988121033
1.0,0.9635222554206848
1.0,0.3463154137134552
1.0,0.9004058837890625
1.0,0.6563435792922974
0.0,0.0054863025434315205
1.0,0.9381717443466187
1.0,0.9550701975822449
1.0,0.9685645699501038
0.0,0.3869016468524933
0.0,0.8032473921775818
1.0,0.7912761569023132
0.0,0.013402826152741909
0.0,0.2779952585697174
0.0,0.5486364364624023
0.0,0.27952006459236145
1.0,0.7128714919090271
1.0,0.7740647792816162
0.0,0.1456916779279709
1.0,0.31999924778938293
1.0,0.9935600757598877
0.0,0.14534272253513336
0.0,0.039934076368808746
1.0,0.8522293567657471
1.0,0.40204083919525146
1.0,0.0597090944647789
0.0,0.2430749237537384
1.0,0.8726754784584045
1.0,0.6623908877372742
0.0,0.14958982169628143
1.0,0.9794763922691345
1.0,0.7493086457252502
1.0,0.9495521783828735
1.0,0.6457250118255615
1.0,0.545125424861908
0.0,0.059424422681331635
1.0,0.9655336141586304
1.0,0.7345231175422668
1.0,0.6685476303100586
1.0,0.9335710406303406
0.0,0.6759896874427795
0.0,0.027850527316331863
1.0,0.8890745043754578
1.0,0.9904357194900513
1.0,0.23321746289730072
0.0,0.0738786980509758
1.0,0.9300524592399597
0.0,0.10660291463136673
1.0,0.9226479530334473
0.0,0.48395460844039917
1.0,0.383199006319046
0.0,0.2014341652393341
0.0,0.02928292565047741
0.0,0.012123710475862026
0.0,0.012115358375012875
1.0,0.9989888072013855
0.0,0.7068095207214355
0.0,0.006469176150858402
1.0,0.937894880771637
1.0,0.7993945479393005
1.0,0.3035171627998352
1.0,0.9348862171173096
1.0,0.46320781111717224
0.0,0.030601741746068
1.0,0.6016703844070435
1.0,0.9329252243041992
1.0,0.7576078176498413
1.0,0.7645375728607178
1.0,0.7825334072113037
1.0,0.7457802891731262
0.0,0.12358032912015915
1.0,0.9785141348838806
0.0,0.11984708905220032
0.0,0.06177348643541336
1.0,0.9322409629821777
0.0,0.05871390551328659
0.0,0.14979693293571472
1.0,0.3382563889026642
0.0,0.2901921272277832
1.0,0.8696933388710022
0.0,0.0013910513371229172
0.0,0.047102246433496475
1.0,0.6388956308364868
1.0,0.9776660203933716
1.0,0.28529787063598633
1.0,0.9978325963020325
1.0,0.8290207386016846
0.0,0.006237743888050318
1.0,0.9263425469398499
1.0,0.5860542058944702
1.0,0.5709009766578674
1.0,0.9100750088691711
1.0,0.6821451783180237
0.0,0.20604738593101501
1.0,0.9454761743545532
0.0,0.9789560437202454
0.0,0.35793495178222656
0.0,0.6296325922012329
0.0,0.1495172530412674
0.0,0.0815000832080841
1.0,0.991356611251831
0.0,0.043732330203056335
1.0,0.9873234629631042
1.0,0.30068519711494446
0.0,0.00976727344095707
0.0,0.09327301383018494
0.0,0.03828144818544388
1.0,0.9880421161651611
0.0,0.023152217268943787
1.0,0.9959574341773987
0.0,0.1474762260913849
0.0,0.03480704501271248
0.0,0.09191500395536423
1.0,0.8580721616744995
1.0,0.8967684507369995
0.0,0.03481130674481392
0.0,0.18754221498966217
1.0,0.37186771631240845
1.0,0.9848229885101318
1.0,0.44709864258766174
1.0,0.995922327041626
1.0,0.9382227063179016
0.0,0.019376935437321663
1.0,0.48885321617126465
1.0,0.9365478157997131
0.0,0.7250271439552307
1.0,0.7450037598609924
1.0,0.9163694381713867
1.0,0.14341327548027039
0.0,0.029213648289442062
1.0,0.7261834740638733
1.0,0.9620704650878906
1.0,0.9239894151687622
1.0,0.34516462683677673
1.0,0.3729468584060669
1.0,0.051129087805747986
1.0,0.9920051693916321
1.0,0.43059036135673523
1.0,0.9936011433601379
0.0,0.042956285178661346
1.0,0.8556122183799744
1.0,0.29614368081092834
0.0,0.01755889132618904
0.0,0.02395789884030819
0.0,0.00047109424485825
0.0,0.005166745278984308
0.0,0.01607663556933403
0.0,0.6843715906143188
1.0,0.9603033661842346
0.0,0.13142961263656616
1.0,0.9563062787055969
0.0,0.003395524574443698
0.0,0.05440618097782135
1.0,0.8928921222686768
1.0,0.7030220627784729
0.0,0.2786756157875061
1.0,0.9018967747688293
1.0,0.7955867052078247
0.0,0.03624723106622696
1.0,0.7215239405632019
1.0,0.25168561935424805
0.0,0.8250803351402283
1.0,0.9407536387443542
0.0,0.3844791054725647
0.0,0.08986159414052963
1.0,0.8470475077629089
1.0,0.5774044990539551
1.0,0.9694010019302368
1.0,0.806040346622467
0.0,0.7279117107391357
0.0,0.5162997245788574
1.0,0.8637743592262268
1.0,0.19076968729496002
0.0,0.018932217732071877
1.0,0.9874956011772156
0.0,0.6275519132614136
1.0,0.5588944554328918
0.0,0.010675405152142048
1.0,0.9513664245605469
