y_true,y_pred
1.0,0.9805707335472107
1.0,0.9985462427139282
1.0,0.9991707801818848
1.0,0.9958325028419495
1.0,0.997798502445221
1.0,0.9811075925827026
1.0,0.9443913102149963
1.0,0.09283143281936646
1.0,0.9991065859794617
1.0,0.9572911262512207
0.0,0.024850815534591675
1.0,0.9917328357696533
0.0,0.2093721628189087
1.0,0.9396196007728577
1.0,0.20965543389320374
1.0,0.9779893755912781
0.0,0.11293016374111176
1.0,0.9975035786628723
0.0,0.13157090544700623
1.0,0.9975784420967102
1.0,0.190164715051651
0.0,0.2638595998287201
1.0,0.9979592561721802
1.0,0.9770132899284363
1.0,0.9951674938201904
1.0,0.9936124682426453
1.0,0.446865439414978
1.0,0.9938759207725525
1.0,0.9981482028961182
0.0,0.0336809903383255
1.0,0.997761607170105
0.0,0.22219491004943848
1.0,0.7933460474014282
1.0,0.9890573620796204
1.0,0.9611555337905884
1.0,0.9378358721733093
0.0,0.2513752281665802
1.0,0.9986400008201599
0.0,0.21893110871315002
1.0,0.9926525354385376
0.0,0.10879623889923096
1.0,0.9952855706214905
1.0,0.9456850290298462
1.0,0.9979245662689209
1.0,0.9943366646766663
1.0,0.9843690395355225
1.0,0.7458604574203491
1.0,0.9982039928436279
0.0,0.20056717097759247
1.0,0.9840112328529358
1.0,0.5816845893859863
0.0,0.20669525861740112
1.0,0.9949553608894348
1.0,0.9923128485679626
1.0,0.35797736048698425
1.0,0.9973322153091431
1.0,0.9937658309936523
1.0,0.9985935091972351
0.0,0.9617266654968262
1.0,0.9991942048072815
1.0,0.619636595249176
1.0,0.990511953830719
1.0,0.7452489733695984
1.0,0.8049590587615967
1.0,0.9990021586418152
0.0,0.8524101972579956
0.0,0.3376632332801819
1.0,0.98029625415802
0.0,0.20575575530529022
1.0,0.9836400151252747
1.0,0.9867938160896301
1.0,0.9911660552024841
1.0,0.4979301989078522
1.0,0.9938336610794067
1.0,0.6642017960548401
1.0,0.9986390471458435
0.0,0.696590781211853
1.0,0.9890333414077759
1.0,0.9773045778274536
1.0,0.9818168878555298
1.0,0.9953041076660156
1.0,0.8500112295150757
1.0,0.9986251592636108
1.0,0.997549831867218
1.0,0.8026956915855408
1.0,0.9933215975761414
1.0,0.9789730906486511
1.0,0.998439610004425
0.0,0.20327582955360413
1.0,0.9885778427124023
0.0,0.4944205582141876
1.0,0.997859537601471
1.0,0.6237573623657227
1.0,0.9954032897949219
0.0,0.03599683195352554
1.0,0.9965367317199707
1.0,0.9880507588386536
1.0,0.9921743869781494
1.0,0.9991686344146729
1.0,0.9983117580413818
1.0,0.994013249874115
1.0,0.8834712505340576
1.0,0.9662317037582397
1.0,0.9862207174301147
0.0,0.7846632599830627
1.0,0.5624533891677856
1.0,0.9639453291893005
1.0,0.9530720710754395
1.0,0.9781281352043152
1.0,0.9989321827888489
1.0,0.5139054656028748
1.0,0.9979991316795349
