y_true,y_pred
1.0,0.8295683860778809
1.0,0.15682397782802582
1.0,0.8951123356819153
1.0,0.996425449848175
1.0,0.8517060875892639
1.0,0.8051210641860962
1.0,0.9630419611930847
1.0,0.9813445806503296
0.0,0.04754159227013588
1.0,0.5468918681144714
0.0,0.509129524230957
0.0,0.2072017341852188
1.0,0.9571082592010498
1.0,0.7951351404190063
0.0,0.09208294004201889
0.0,0.04667533561587334
0.0,0.16459819674491882
1.0,0.8310956358909607
0.0,0.7200396060943604
1.0,0.9956120252609253
0.0,0.07500439137220383
0.0,0.8400089144706726
1.0,0.8078407645225525
0.0,0.47028642892837524
0.0,0.7484411001205444
1.0,0.9984521865844727
0.0,0.20671971142292023
1.0,0.8998726010322571
0.0,0.13056044280529022
1.0,0.9470533132553101
1.0,0.7624338269233704
0.0,0.6474051475524902
1.0,0.1918996274471283
0.0,0.3881849944591522
1.0,0.588530421257019
0.0,0.1757330447435379
1.0,0.9747925996780396
1.0,0.8000943064689636
1.0,0.8495851159095764
1.0,0.9206774234771729
1.0,0.9615851044654846
0.0,0.9444452524185181
0.0,0.07235690951347351
0.0,0.5821027159690857
1.0,0.5076532363891602
0.0,0.029203446581959724
0.0,0.12082260102033615
0.0,0.26825958490371704
0.0,0.523524820804596
1.0,0.9964686632156372
0.0,0.9859748482704163
1.0,0.7386842370033264
1.0,0.6895471215248108
1.0,0.8259999752044678
1.0,0.9852187037467957
1.0,0.9485192894935608
0.0,0.3151366412639618
1.0,0.3769238293170929
1.0,0.8483887910842896
0.0,0.18355102837085724
0.0,0.5243138670921326
1.0,0.6866766214370728
1.0,0.9548808336257935
1.0,0.2533836364746094
0.0,0.2383989542722702
0.0,0.5915218591690063
1.0,0.8321868181228638
1.0,0.21704165637493134
1.0,0.9040898084640503
1.0,0.9803659319877625
0.0,0.21446429193019867
0.0,0.3333234488964081
0.0,0.06776008754968643
1.0,0.9973805546760559
1.0,0.9958065748214722
0.0,0.7098458409309387
1.0,0.7816576957702637
1.0,0.1848423331975937
0.0,0.4023968577384949
1.0,0.9781497120857239
0.0,0.1717969924211502
0.0,0.3025815784931183
0.0,0.9674074053764343
1.0,0.7216533422470093
0.0,0.6045688390731812
0.0,0.6094393730163574
0.0,0.9818881154060364
1.0,0.9906647205352783
0.0,0.37909066677093506
0.0,0.10554556548595428
1.0,0.6886322498321533
1.0,0.05239923670887947
1.0,0.913117527961731
1.0,0.944063127040863
1.0,0.8905128836631775
1.0,0.976184606552124
0.0,0.041498154401779175
1.0,0.7722873091697693
1.0,0.895484209060669
1.0,0.9066758751869202
0.0,0.4025730490684509
1.0,0.6705759167671204
1.0,0.9480129480361938
1.0,0.8008196949958801
1.0,0.41146525740623474
0.0,0.12560169398784637
0.0,0.39070504903793335
1.0,0.9978224039077759
1.0,0.8884245157241821
0.0,0.1762772500514984
1.0,0.9025123119354248
1.0,0.7452071905136108
1.0,0.31122472882270813
1.0,0.7110950350761414
0.0,0.10460315644741058
1.0,0.9684568643569946
1.0,0.9247109889984131
1.0,0.9801820516586304
0.0,0.2994690239429474
0.0,0.818339467048645
1.0,0.2930183708667755
0.0,0.10049902647733688
0.0,0.3189479112625122
0.0,0.734058678150177
0.0,0.24588918685913086
1.0,0.8000005483627319
1.0,0.9251461029052734
0.0,0.470085084438324
1.0,0.6370974183082581
1.0,0.9738941192626953
0.0,0.22848929464817047
0.0,0.02706584893167019
1.0,0.9187167882919312
1.0,0.9373232126235962
1.0,0.5369940996170044
0.0,0.2530544102191925
1.0,0.6848230957984924
1.0,0.332572340965271
0.0,0.3313639760017395
1.0,0.8418574929237366
1.0,0.7107086181640625
1.0,0.9832099676132202
1.0,0.6410623788833618
1.0,0.11429757624864578
0.0,0.19775892794132233
1.0,0.9739866256713867
1.0,0.3520266115665436
1.0,0.7858980298042297
1.0,0.8203457593917847
0.0,0.561240017414093
0.0,0.3227829337120056
1.0,0.9121531248092651
1.0,0.98244309425354
1.0,0.3057466745376587
0.0,0.204170823097229
